qid,pid,relevance,query_len,doc_len,query_avg_tf,passage_uniq_ratio,query_doc_len_ratio,term_overlap,keyword_density,exact_match,jaccard_similarity,term_overlap_bigram,first_occurrence_rank,tfidf_cosine,bm25_score,idf_sum,avg_idf_of_overlap_terms,tf_idf_sum_overlap,dwell_time_proxy,ctr
10938,1093803,1,3,40,1.0,0.85,0.07317073170731707,2,0.04999999999875,0,0.05714285714285714,0,0.125,0.26741496,1.1204062,23.597462029815286,7.776552248369269,-41.82042312935616,3.713572066704308,0.14285714285714285
10938,1093804,0,3,73,1.0,0.6575342465753424,0.04054054054054054,0,0.0,0,0.0,0,1.0,0.0,0.0,23.597462029815286,0.0,0.0,4.30406509320417,0.14285714285714285
10938,1093805,0,3,52,1.0,0.75,0.05660377358490566,0,0.0,0,0.0,0,1.0,0.0,0.0,23.597462029815286,0.0,0.0,3.970291913552122,0.14285714285714285
10938,1093806,0,3,57,1.0,0.7192982456140351,0.05172413793103448,1,0.01754385964881502,0,0.023255813953488372,0,0.5614035087719298,0.10817254,0.3146863,23.597462029815286,5.944771425304445,-13.969642670340487,4.060443010546419,0.14285714285714285
10939,1093900,0,5,62,1.0,0.6612903225806451,0.07936507936507936,3,0.048387096773413116,0,0.06976744186046512,1,0.0,0.35174352,1.5362656,29.993318315537806,6.339184983244926,-44.80598203532425,4.143134726391533,0.1111111111111111
10939,1093901,0,5,107,1.0,0.6822429906542056,0.046296296296296294,2,0.01869158878487204,0,0.02631578947368421,0,0.1308411214953271,0.24915774,1.1659484,29.993318315537806,5.051184529430316,-19.908910223544904,4.68213122712422,0.1111111111111111
10939,1093902,1,5,65,1.0,0.6615384615384615,0.07575757575757576,2,0.030769230768757396,0,0.043478260869565216,0,0.0,0.16894685,1.0278376,29.993318315537806,5.051184529430316,-24.08652167634584,4.189654742026425,0.1111111111111111
10939,1093903,0,5,77,1.0,0.6623376623376623,0.0641025641025641,3,0.03896103896053297,0,0.05660377358490566,1,0.11688311688311688,0.3695695,1.591085,29.993318315537806,6.339184983244926,-42.539401246360505,4.356708826689592,0.1111111111111111
10939,1093904,0,5,79,1.0,0.6962025316455697,0.0625,3,0.03797468354382311,0,0.05263157894736842,0,0.08860759493670886,0.3770086,1.55866,29.993318315537806,6.339184983244926,-43.29581326244822,4.382026634673881,0.1111111111111111
10939,1093905,0,5,64,1.0,0.71875,0.07692307692307693,3,0.04687499999926758,0,0.0625,1,0.0,0.3969135,1.5933931,29.993318315537806,6.339184983244926,-41.74721092776136,4.174387269895637,0.1111111111111111
10939,1093906,0,5,101,1.0,0.6831683168316832,0.049019607843137254,3,0.029702970296735614,0,0.04225352112676056,1,0.0297029702970297,0.37321186,1.574531,29.993318315537806,6.339184983244926,-44.11823823067017,4.624972813284271,0.1111111111111111
10939,1093907,0,5,83,1.0,0.7710843373493976,0.05952380952380952,3,0.03614457831281753,0,0.045454545454545456,0,0.0,0.3007224,1.4272423,29.993318315537806,6.339184983244926,-50.496319644545885,4.430816798843313,0.1111111111111111
10939,1093908,0,5,79,1.0,0.7088607594936709,0.0625,3,0.03797468354382311,0,0.05172413793103448,1,0.0379746835443038,0.21392196,2.7260308,29.993318315537806,5.696554435394048,-49.682060245654874,4.382026634673881,0.1111111111111111
10940,1094000,0,7,69,1.0,0.6086956521739131,0.1,3,0.043478260868935095,0,0.06521739130434782,1,0.0,0.35352975,1.745482,36.21466450798299,5.494370314286727,-32.92792698532484,4.248495242049359,0.1111111111111111
10940,1094001,0,7,123,1.0,0.6585365853658537,0.056451612903225805,6,0.04878048780448146,0,0.07317073170731707,1,0.04878048780487805,0.28706008,2.3914373,36.21466450798299,5.134616965624649,-104.44412749369755,4.820281565605037,0.1111111111111111
10940,1094002,0,7,83,1.0,0.6144578313253012,0.08333333333333333,3,0.03614457831281753,0,0.05454545454545454,1,0.0,0.33817515,1.7899698,36.21466450798299,5.494370314286727,-33.82065015246979,4.430816798843313,0.1111111111111111
10940,1094003,0,7,116,1.0,0.603448275862069,0.05982905982905983,3,0.02586206896529429,0,0.04054054054054054,0,0.02586206896551724,0.09772734,1.3646783,36.21466450798299,3.9484363978934804,-38.56098817615668,4.762173934797756,0.1111111111111111
10940,1094004,0,7,91,1.0,0.6593406593406593,0.07608695652173914,6,0.06593406593334138,0,0.09836065573770492,1,0.04395604395604396,0.36866868,2.3722944,36.21466450798299,5.134616965624649,-95.9323956025426,4.5217885770490405,0.1111111111111111
10940,1094005,1,7,75,1.0,0.6666666666666666,0.09210526315789473,5,0.06666666666577778,0,0.09615384615384616,1,0.0,0.15907891,1.9804671,36.21466450798299,4.444203993969156,-71.63993057769528,4.330733340286331,0.1111111111111111
10940,1094006,0,7,81,1.0,0.654320987654321,0.08536585365853659,5,0.061728395060966314,0,0.09090909090909091,1,0.024691358024691357,0.3790995,2.6090174,36.21466450798299,4.868895679388478,-57.91063059966717,4.406719247264253,0.1111111111111111
10940,1094007,0,7,59,1.0,0.7457627118644068,0.11666666666666667,4,0.06779661016834243,0,0.0851063829787234,1,0.06779661016949153,0.14432338,1.873358,36.21466450798299,3.871091630823925,-41.740892175752286,4.0943445622221,0.1111111111111111
10940,1094008,0,7,82,1.0,0.6463414634146342,0.08433734939759036,4,0.048780487804283165,0,0.07142857142857142,1,0.0,0.31841475,1.9354302,36.21466450798299,5.03054206811886,-51.651968493580014,4.418840607796598,0.1111111111111111
10941,1094100,1,10,92,1.0,0.6086956521739131,0.10752688172043011,7,0.07608695652091209,0,0.1206896551724138,3,0.0,0.28035268,3.6163487,42.71613195263532,4.874079957434559,-113.29623167866443,4.532599493153256,0.1111111111111111
10941,1094101,0,10,94,1.0,0.5638297872340425,0.10526315789473684,7,0.07446808510559076,0,0.12727272727272726,4,0.010638297872340425,0.28607267,3.9838696,42.71613195263532,4.142368831515755,-82.92380964742254,4.553876891600541,0.1111111111111111
10941,1094102,0,10,59,1.0,0.6440677966101694,0.16666666666666666,7,0.11864406779459925,0,0.175,5,0.0,0.39604488,3.9515488,42.71613195263532,4.142368831515755,-77.4209043594876,4.0943445622221,0.1111111111111111
10941,1094103,0,10,94,1.0,0.5531914893617021,0.10526315789473684,5,0.05319148936113626,0,0.08928571428571429,2,0.010638297872340425,0.24753444,2.8501725,42.71613195263532,3.9850573263603457,-53.83461209175825,4.553876891600541,0.1111111111111111
10941,1094104,0,10,94,1.0,0.5106382978723404,0.10526315789473684,6,0.06382978723336351,0,0.11764705882352941,2,0.0,0.32128108,3.5722249,42.71613195263532,3.711032997845633,-51.471098531457734,4.553876891600541,0.1111111111111111
10941,1094105,0,10,88,1.0,0.625,0.11235955056179775,4,0.045454545454028925,0,0.06666666666666667,3,0.0,0.32645482,2.7736478,42.71613195263532,3.298725699566311,-21.76345420474056,4.48863636973214,0.1111111111111111
10941,1094106,0,10,61,1.0,0.6721311475409836,0.16129032258064516,4,0.06557377049072831,0,0.08695652173913043,2,0.0,0.06659844,2.5051625,42.71613195263532,2.2547018965061123,-22.633619856227487,4.127134385045092,0.1111111111111111
10941,1094107,0,10,109,1.0,0.3394495412844037,0.09090909090909091,6,0.05504587155912802,0,0.15,4,0.01834862385321101,0.42209846,3.8967633,42.71613195263532,4.781053640474769,-74.23438753257939,4.700480365792417,0.1111111111111111
10941,1094108,0,10,93,1.0,0.5376344086021505,0.10638297872340426,5,0.05376344085963695,0,0.09259259259259259,3,0.0,0.36213735,3.3968918,42.71613195263532,4.391187601862426,-56.49644714042806,4.543294782270004,0.1111111111111111
10942,1094200,0,3,90,1.0,0.7333333333333333,0.03296703296703297,1,0.011111111110987655,0,0.014705882352941176,0,0.044444444444444446,0.078670196,0.2427604,19.360745507892467,6.915208520548558,-24.201913652642922,4.51085950651685,0.14285714285714285
10942,1094201,0,3,35,1.0,0.6285714285714286,0.08333333333333333,1,0.028571428570612248,0,0.041666666666666664,0,0.02857142857142857,0.12674178,0.34240088,19.360745507892467,6.915208520548558,-17.67076468797641,3.58351893845611,0.14285714285714285
10942,1094202,0,3,97,1.0,0.7835051546391752,0.030612244897959183,3,0.030927835051227547,0,0.039473684210526314,1,0.010309278350515464,0.41131493,1.2270447,19.360745507892467,6.4535818359641555,-47.16263448360662,4.584967478670572,0.14285714285714285
10942,1094203,0,3,79,1.0,0.7974683544303798,0.0375,2,0.02531645569588207,0,0.03125,1,0.16455696202531644,0.15244925,0.5155249,19.360745507892467,6.203609061520886,-41.80547445993007,4.382026634673881,0.14285714285714285
10942,1094204,0,3,91,1.0,0.6153846153846154,0.03260869565217391,3,0.03296703296667069,0,0.05357142857142857,1,0.01098901098901099,0.43993676,1.0998361,19.360745507892467,6.4535818359641555,-50.74711220725854,4.5217885770490405,0.14285714285714285
10942,1094205,0,3,97,1.0,0.6804123711340206,0.030612244897959183,1,0.010309278350409182,0,0.014705882352941176,0,0.30927835051546393,0.0838799,0.23409039,19.360745507892467,6.915208520548558,-24.719871817116356,4.584967478670572,0.14285714285714285
10942,1094206,1,3,78,1.0,0.7692307692307693,0.0379746835443038,3,0.038461538461045365,1,0.05,2,0.038461538461538464,0.3358734,0.97886086,19.360745507892467,6.4535818359641555,-55.34874953437048,4.3694478524670215,0.14285714285714285
10943,1094300,0,4,100,1.0,0.62,0.039603960396039604,3,0.0299999999997,0,0.047619047619047616,0,0.02,0.35820466,0.7164963,21.342279437101293,5.817721549484414,-46.10394443904677,4.61512051684126,0.1111111111111111
10943,1094301,0,4,51,1.0,0.7254901960784313,0.07692307692307693,3,0.05882352941061131,0,0.07894736842105263,0,0.0,0.44198102,0.7474645,21.342279437101293,5.817721549484414,-39.438604119591986,3.9512437185814275,0.1111111111111111
10943,1094302,0,4,103,1.0,0.6213592233009708,0.038461538461538464,3,0.02912621359195023,0,0.046153846153846156,0,0.04854368932038835,0.35662654,0.71060693,21.342279437101293,5.817721549484414,-46.61983908137444,4.6443908991413725,0.1111111111111111
10943,1094303,0,4,104,1.0,0.6538461538461539,0.0380952380952381,3,0.02884615384587648,0,0.043478260869565216,0,0.0,0.3764688,0.74540037,21.342279437101293,5.817721549484414,-44.041395350627006,4.653960350157523,0.1111111111111111
10943,1094304,0,4,101,1.0,0.6435643564356436,0.0392156862745098,3,0.029702970296735614,0,0.045454545454545456,0,0.009900990099009901,0.3938796,0.7408873,21.342279437101293,5.817721549484414,-43.75356230854132,4.624972813284271,0.1111111111111111
10943,1094305,0,4,79,1.0,0.6582278481012658,0.05,3,0.03797468354382311,0,0.05660377358490566,0,0.012658227848101266,0.35624573,0.69621,21.342279437101293,5.817721549484414,-46.68599887782037,4.382026634673881,0.1111111111111111
10943,1094306,0,4,85,1.0,0.7058823529411765,0.046511627906976744,3,0.0352941176466436,0,0.04918032786885246,0,0.0,0.38989815,0.74752456,21.342279437101293,5.817721549484414,-43.267474804062545,4.454347296253507,0.1111111111111111
10943,1094307,0,4,88,1.0,0.6590909090909091,0.0449438202247191,3,0.03409090909052169,0,0.05084745762711865,0,0.0,0.44961715,0.81530446,21.342279437101293,5.817721549484414,-38.14149500953946,4.48863636973214,0.1111111111111111
10943,1094308,1,4,89,1.0,0.6629213483146067,0.044444444444444446,3,0.033707865168160586,0,0.05,0,0.0,0.3894576,0.7775738,21.342279437101293,5.817721549484414,-42.850210484485245,4.499809670330265,0.1111111111111111
10944,1094400,0,3,94,1.0,0.5957446808510638,0.031578947368421054,2,0.021276595744454504,0,0.03508771929824561,1,0.010638297872340425,0.07188087,2.086089,16.058953701739867,2.931416982701827,-14.965549791582003,4.553876891600541,0.1111111111111111
10944,1094401,0,3,25,1.0,0.68,0.11538461538461539,2,0.0799999999968,0,0.1111111111111111,0,0.0,0.2745206,1.4572548,16.058953701739867,5.677947704372102,-24.393426555236925,3.258096538021482,0.1111111111111111
10944,1094402,0,3,38,1.0,0.7894736842105263,0.07692307692307693,1,0.026315789472991694,0,0.03125,0,0.631578947368421,0.0031326124,0.4100096,16.058953701739867,1.1597756724079924,-3.059008261961204,3.6635616461296463,0.1111111111111111
10944,1094403,0,3,51,1.0,0.6862745098039216,0.057692307692307696,1,0.019607843136870435,0,0.02702702702702703,0,0.17647058823529413,0.005894159,0.5097458,16.058953701739867,1.1597756724079924,-2.5963648071869687,3.9512437185814275,0.1111111111111111
10944,1094404,0,3,71,1.0,0.676056338028169,0.041666666666666664,2,0.028169014084110294,0,0.04081632653061224,0,0.014084507042253521,0.20385507,1.2395072,16.058953701739867,5.677947704372102,-35.18406449896335,4.276666119016055,0.1111111111111111
10944,1094405,0,3,74,1.0,0.6216216216216216,0.04,1,0.013513513513330898,0,0.020833333333333332,0,0.12162162162162163,0.0073546562,0.64594847,16.058953701739867,1.1597756724079924,-1.7539352719489598,4.31748811353631,0.1111111111111111
10944,1094406,0,3,76,1.0,0.6973684210526315,0.03896103896103896,2,0.026315789473337948,0,0.037037037037037035,1,0.13157894736842105,0.052036725,1.6390184,16.058953701739867,2.931416982701827,-17.919746082386986,4.343805421853684,0.1111111111111111
10944,1094407,0,3,86,1.0,0.6162790697674418,0.034482758620689655,1,0.011627906976608978,0,0.01818181818181818,0,0.1511627906976744,0.0066011436,0.602544,16.058953701739867,1.1597756724079924,-2.139681021164454,4.465908118654584,0.1111111111111111
10944,1094408,1,3,114,1.0,0.5175438596491229,0.02608695652173913,2,0.017543859648968912,0,0.03333333333333333,0,0.02631578947368421,0.15503187,1.0469872,16.058953701739867,5.677947704372102,-40.56129186928771,4.74493212836325,0.1111111111111111
10945,1094500,0,8,59,1.0,0.7457627118644068,0.13333333333333333,3,0.05084745762625682,0,0.0625,0,0.4067796610169492,0.17358528,1.2953458,33.1736188093883,4.665993348670718,-43.079307730884764,4.0943445622221,0.14285714285714285
10945,1094501,1,8,61,1.0,0.8524590163934426,0.12903225806451613,3,0.04918032786804623,0,0.05357142857142857,0,0.03278688524590164,0.22656398,1.1649231,33.1736188093883,4.665993348670718,-37.807248132680755,4.127134385045092,0.14285714285714285
10945,1094502,0,8,55,1.0,0.8181818181818182,0.14285714285714285,2,0.03636363636297521,0,0.04,0,0.0,0.17497139,1.08835,33.1736188093883,6.927136662672989,-41.664415928845884,4.02535169073515,0.14285714285714285
10945,1094503,0,8,54,1.0,0.7962962962962963,0.14545454545454545,3,0.05555555555452675,0,0.06382978723404255,0,0.2037037037037037,0.13875315,1.0930656,33.1736188093883,3.4809206210288224,-31.213248611028654,4.007333185232471,0.14285714285714285
10945,1094504,0,8,89,1.0,0.6292134831460674,0.08888888888888889,5,0.056179775280267644,0,0.08620689655172414,2,0.011235955056179775,0.41570985,2.6073742,33.1736188093883,4.347324197227261,-51.82976988578576,4.499809670330265,0.14285714285714285
10945,1094505,0,8,41,1.0,0.7560975609756098,0.19047619047619047,2,0.04878048780368829,0,0.05555555555555555,0,0.024390243902439025,0.11070475,1.0406635,33.1736188093883,2.859391460929002,-11.554371333918766,3.7376696182833684,0.14285714285714285
10945,1094506,0,8,54,1.0,0.7777777777777778,0.14545454545454545,4,0.07407407407270233,0,0.08888888888888889,1,0.018518518518518517,0.27882695,1.7134985,33.1736188093883,4.040386196236118,-42.567897386424896,4.007333185232471,0.14285714285714285
10946,1094600,0,9,80,1.0,0.7375,0.1111111111111111,3,0.03749999999953125,0,0.046153846153846156,0,0.0375,0.20949927,1.8874587,39.63243120286274,4.3009322577123195,-33.55514146890185,4.394449154672439,0.1111111111111111
10946,1094601,0,9,110,1.0,0.6818181818181818,0.08108108108108109,7,0.06363636363578512,0,0.09090909090909091,2,0.0,0.33062875,3.6741784,39.63243120286274,3.8043496042496394,-77.15035554429984,4.709530201312334,0.1111111111111111
10946,1094602,0,9,59,1.0,0.6779661016949152,0.15,4,0.06779661016834243,0,0.08888888888888889,0,0.1864406779661017,0.27870062,1.6340652,39.63243120286274,3.659032709561747,-32.61071797735768,4.0943445622221,0.1111111111111111
10946,1094603,0,9,88,1.0,0.7045454545454546,0.10112359550561797,3,0.03409090909052169,0,0.04411764705882353,0,0.0,0.21863526,1.1512855,39.63243120286274,4.259177808253919,-30.500747475828078,4.48863636973214,0.1111111111111111
10946,1094604,0,9,85,1.0,0.5882352941176471,0.10465116279069768,8,0.09411764705771626,0,0.1568627450980392,6,0.047058823529411764,0.46457377,6.7676725,39.63243120286274,3.8702959712526974,-72.37134431653246,4.454347296253507,0.1111111111111111
10946,1094605,1,9,76,1.0,0.6578947368421053,0.11688311688311688,2,0.026315789473337948,0,0.03508771929824561,0,0.07894736842105263,0.15597719,0.9957494,39.63243120286274,4.285438116431427,-21.180515779292943,4.343805421853684,0.1111111111111111
10946,1094606,0,9,56,1.0,0.75,0.15789473684210525,4,0.07142857142729592,0,0.0851063829787234,1,0.19642857142857142,0.24036658,1.5304711,39.63243120286274,4.1875708892518,-44.208359490540886,4.04305126783455,0.1111111111111111
10946,1094607,0,9,75,1.0,0.6,0.11842105263157894,4,0.05333333333262222,0,0.08,1,0.013333333333333334,0.23426007,1.4729086,39.63243120286274,3.659032709561747,-35.950167237204184,4.330733340286331,0.1111111111111111
10946,1094608,0,9,65,1.0,0.7692307692307693,0.13636363636363635,1,0.015384615384378698,0,0.017241379310344827,0,0.09230769230769231,0.17413636,0.50221944,39.63243120286274,7.272958155617055,-15.097024579056479,4.189654742026425,0.1111111111111111
10947,1094700,0,5,99,1.0,0.6262626262626263,0.05,1,0.01010101010090807,0,0.015151515151515152,0,0.13131313131313133,0.14681783,0.258441,30.146931316575074,8.714515195411995,-25.289284925766577,4.605170185988092,0.1111111111111111
10947,1094701,0,5,82,1.0,0.6707317073170732,0.060240963855421686,2,0.024390243902141583,0,0.034482758620689655,0,0.036585365853658534,0.2231113,0.6503913,30.146931316575074,5.503999788265841,-25.420280756088225,4.418840607796598,0.1111111111111111
10947,1094702,0,5,103,1.0,0.6213592233009708,0.04807692307692308,3,0.02912621359195023,0,0.045454545454545456,0,0.10679611650485436,0.25148562,1.0284348,30.146931316575074,6.300511406624616,-60.71092294352208,4.6443908991413725,0.1111111111111111
10947,1094703,1,5,37,1.0,0.8648648648648649,0.13157894736842105,3,0.08108108107888971,0,0.08823529411764706,2,0.1891891891891892,0.25876698,1.0534346,30.146931316575074,6.156583934482771,-48.22300582621534,3.6375861597263857,0.1111111111111111
10947,1094704,0,5,59,1.0,0.7966101694915254,0.08333333333333333,2,0.033898305084171215,0,0.04,1,0.03389830508474576,0.17893435,0.67753416,30.146931316575074,7.677643435129396,-47.25647030539557,4.0943445622221,0.1111111111111111
10947,1094705,0,5,64,1.0,0.6875,0.07692307692307693,2,0.031249999999511717,0,0.0425531914893617,0,0.03125,0.1714957,0.6555803,30.146931316575074,7.677643435129396,-48.505555934835314,4.174387269895637,0.1111111111111111
10947,1094706,0,5,78,1.0,0.5897435897435898,0.06329113924050633,2,0.02564102564069691,0,0.04081632653061224,1,0.0641025641025641,0.09098129,0.7328622,30.146931316575074,4.877618304018158,-31.155766596334622,4.3694478524670215,0.1111111111111111
10947,1094707,0,5,92,1.0,0.5652173913043478,0.053763440860215055,1,0.010869565217273157,0,0.017857142857142856,0,0.0,0.17935376,0.4837701,30.146931316575074,7.893534643342165,-19.12742597934596,4.532599493153256,0.1111111111111111
10947,1094708,0,5,51,1.0,0.6274509803921569,0.09615384615384616,3,0.05882352941061131,0,0.08823529411764706,1,0.0,0.27637008,1.335412,30.146931316575074,5.882923750459494,-41.099646140416624,3.9512437185814275,0.1111111111111111
10948,1094800,1,5,58,1.0,0.7586206896551724,0.0847457627118644,3,0.05172413793014269,0,0.06521739130434782,0,0.034482758620689655,0.42926827,0.9368036,29.01408273328766,6.961227228017091,-56.17948252320798,4.07753744390572,0.14285714285714285
10948,1094801,0,5,55,1.0,0.7636363636363637,0.08928571428571429,3,0.054545454544462815,0,0.06818181818181818,0,0.12727272727272726,0.38303837,0.956087,29.01408273328766,6.961227228017091,-55.16291074538948,4.02535169073515,0.14285714285714285
10948,1094802,0,5,31,1.0,0.7419354838709677,0.15625,2,0.0645161290301769,0,0.07692307692307693,0,0.0967741935483871,0.26197082,0.8163508,29.01408273328766,5.512017092168137,-25.03306163515553,3.4657359027997265,0.14285714285714285
10948,1094803,0,5,60,1.0,0.7166666666666667,0.08196721311475409,3,0.04999999999916667,0,0.06666666666666667,1,0.03333333333333333,0.24195243,3.0744576,29.01408273328766,5.152700845964103,-40.43574158949036,4.110873864173311,0.14285714285714285
10948,1094804,0,5,54,1.0,0.7407407407407407,0.09090909090909091,3,0.05555555555452675,0,0.07142857142857142,0,0.0,0.33225462,0.7428297,29.01408273328766,6.961227228017091,-62.42099138754253,4.007333185232471,0.14285714285714285
10948,1094805,0,5,39,1.0,0.8461538461538461,0.125,3,0.07692307692110455,0,0.08571428571428572,0,0.1282051282051282,0.35653242,0.8545201,29.01408273328766,6.961227228017091,-55.62497356415463,3.6888794541139363,0.14285714285714285
10948,1094806,0,5,51,1.0,0.7843137254901961,0.09615384615384616,3,0.05882352941061131,0,0.07142857142857142,0,0.0,0.3155563,0.7627693,29.01408273328766,6.961227228017091,-61.22731326736652,3.9512437185814275,0.14285714285714285
10949,1094900,0,6,42,1.0,0.9047619047619048,0.13953488372093023,1,0.023809523808956918,0,0.023255813953488372,0,0.023809523809523808,0.19872853,0.32531106,27.695535756596897,9.608333071434092,-26.304441532241206,3.7612001156935624,0.125
10949,1094901,0,6,48,1.0,0.9583333333333334,0.12244897959183673,2,0.041666666665798616,0,0.04,0,0.25,0.18620886,0.61283386,27.695535756596897,5.47483685718705,-31.438714238050597,3.8918202981106265,0.125
10949,1094902,0,6,48,1.0,0.7291666666666666,0.12244897959183673,4,0.08333333333159723,0,0.10810810810810811,0,0.0625,0.23399493,2.1186793,27.695535756596897,4.095722488463104,-45.16794994260276,3.8918202981106265,0.125
10949,1094903,0,6,37,1.0,0.7837837837837838,0.15789473684210525,3,0.08108108107888971,0,0.09375,0,0.02702702702702703,0.28363994,3.1281896,27.695535756596897,4.951613927391733,-36.08904354835318,3.6375861597263857,0.125
10949,1094904,1,6,44,1.0,0.8181818181818182,0.13333333333333333,3,0.0681818181802686,0,0.07692307692307693,0,0.09090909090909091,0.17440358,1.0912573,27.695535756596897,4.102355878822386,-33.32433636765447,3.8066624897703196,0.125
10949,1094905,0,6,40,1.0,0.775,0.14634146341463414,3,0.07499999999812501,0,0.08823529411764706,0,0.075,0.21603245,1.131406,27.695535756596897,4.102355878822386,-32.16247482357044,3.713572066704308,0.125
10949,1094906,0,6,57,1.0,0.631578947368421,0.10344827586206896,3,0.052631578946445066,0,0.07692307692307693,0,0.05263157894736842,0.30853593,1.3228109,27.695535756596897,4.102355878822386,-28.37005266814827,4.060443010546419,0.125
10949,1094907,0,6,46,1.0,0.8695652173913043,0.1276595744680851,5,0.1086956521715501,0,0.12195121951219512,1,0.06521739130434782,0.4022117,3.6182194,27.695535756596897,4.761284193589769,-60.6798388743582,3.8501476017100584,0.125
10950,1095000,0,6,44,1.0,0.7954545454545454,0.13333333333333333,3,0.0681818181802686,0,0.07894736842105263,0,0.20454545454545456,0.2731496,0.7590296,27.034855906813288,5.7014002566228426,-46.81744324290182,3.8066624897703196,0.14285714285714285
10950,1095001,0,6,46,1.0,0.8043478260869565,0.1276595744680851,5,0.1086956521715501,0,0.13157894736842105,0,0.021739130434782608,0.4510172,1.4211245,27.034855906813288,4.629148223633047,-56.50022781343873,3.8501476017100584,0.14285714285714285
10950,1095002,0,6,46,1.0,0.7608695652173914,0.1276595744680851,3,0.06521739130293006,0,0.07894736842105263,0,0.0,0.4457914,0.9452094,27.034855906813288,5.7014002566228426,-37.62922483062701,3.8501476017100584,0.14285714285714285
10950,1095003,0,6,46,1.0,0.782608695652174,0.1276595744680851,4,0.08695652173724008,0,0.10526315789473684,0,0.021739130434782608,0.4135033,1.1433517,27.034855906813288,3.9572049597817665,-31.434110480036335,3.8501476017100584,0.14285714285714285
10950,1095004,0,6,43,1.0,0.8372093023255814,0.13636363636363635,4,0.09302325581179016,0,0.10526315789473684,1,0.13953488372093023,0.16454768,1.0417137,27.034855906813288,3.6295593249357174,-38.8136147062485,3.784189633918261,0.14285714285714285
10950,1095005,1,6,43,1.0,0.813953488372093,0.13636363636363635,3,0.06976744185884262,0,0.07894736842105263,0,0.20930232558139536,0.271221,0.76586676,27.034855906813288,5.7014002566228426,-46.424225907593055,3.784189633918261,0.14285714285714285
10950,1095006,0,6,45,1.0,0.7555555555555555,0.13043478260869565,5,0.11111111110864198,0,0.14285714285714285,1,0.022222222222222223,0.49767154,1.3711114,27.034855906813288,4.629148223633047,-52.198128263372396,3.828641396489095,0.14285714285714285
10951,1095100,0,4,34,1.0,0.8823529411764706,0.11428571428571428,3,0.08823529411505192,0,0.0967741935483871,1,0.029411764705882353,0.273824,1.1961336,23.5130409886679,5.795885316304886,-43.92748760545676,3.5553480614894135,0.125
10951,1095101,0,4,79,1.0,0.759493670886076,0.05,3,0.03797468354382311,0,0.04918032786885246,1,0.012658227848101266,0.31594232,1.2779946,23.5130409886679,5.795885316304886,-46.53459529918947,4.382026634673881,0.125
10951,1095102,0,4,92,1.0,0.7391304347826086,0.043010752688172046,3,0.032608695651819466,0,0.043478260869565216,1,0.05434782608695652,0.37283245,1.2080193,23.5130409886679,5.795885316304886,-44.158026502230534,4.532599493153256,0.125
10951,1095103,0,4,77,1.0,0.7532467532467533,0.05128205128205128,3,0.03896103896053297,0,0.05084745762711865,1,0.012987012987012988,0.36277074,1.4648122,23.5130409886679,5.795885316304886,-41.01425130395673,4.356708826689592,0.125
10951,1095104,0,4,102,1.0,0.6764705882352942,0.038834951456310676,3,0.029411764705594,0,0.04285714285714286,1,0.029411764705882353,0.38883817,1.4404142,23.5130409886679,5.795885316304886,-41.13080698917318,4.634728988229636,0.125
10951,1095105,0,4,83,1.0,0.7469879518072289,0.047619047619047616,3,0.03614457831281753,0,0.047619047619047616,1,0.12048192771084337,0.3783221,1.2030004,23.5130409886679,5.795885316304886,-45.02635997620894,4.430816798843313,0.125
10951,1095106,0,4,117,1.0,0.7008547008547008,0.03389830508474576,3,0.025641025640806486,0,0.03614457831325301,1,0.07692307692307693,0.34111825,1.1859757,23.5130409886679,5.795885316304886,-46.72870330889458,4.770684624465665,0.125
10951,1095107,1,4,111,1.0,0.7117117117117117,0.03571428571428571,4,0.036036036035711386,0,0.05063291139240506,1,0.04504504504504504,0.27417907,2.4473968,23.5130409886679,5.878260247166976,-81.57523255861322,4.718498871295094,0.125
10952,1095200,0,4,66,1.0,0.7272727272727273,0.05970149253731343,3,0.04545454545385675,0,0.061224489795918366,1,0.045454545454545456,0.36151817,1.0875378,22.429896586908562,5.153540281696576,-33.708643599730905,4.204692619390966,0.125
10952,1095201,1,4,52,1.0,0.8076923076923077,0.07547169811320754,3,0.05769230769119823,0,0.06976744186046512,1,0.0,0.328812,0.9172131,22.429896586908562,5.153540281696576,-34.9630778022788,3.970291913552122,0.125
10952,1095202,0,4,114,1.0,0.6491228070175439,0.034782608695652174,3,0.02631578947345337,0,0.04,2,0.017543859649122806,0.32174888,1.0717632,22.429896586908562,5.153540281696576,-36.01576351060258,4.74493212836325,0.125
10952,1095203,0,4,99,1.0,0.6060606060606061,0.04,3,0.030303030302724212,0,0.04918032786885246,2,0.010101010101010102,0.3961019,1.1994791,22.429896586908562,5.153540281696576,-28.053796189484213,4.605170185988092,0.125
10952,1095204,0,4,50,1.0,0.82,0.0784313725490196,2,0.0399999999992,0,0.046511627906976744,0,0.08,0.23601829,0.64530617,22.429896586908562,5.051184529430316,-22.41590247880442,3.9318256327243257,0.125
10952,1095205,0,4,86,1.0,0.5581395348837209,0.04597701149425287,3,0.03488372092982693,0,0.061224489795918366,2,0.0,0.32484215,1.1146995,22.429896586908562,5.153540281696576,-31.965816958992157,4.465908118654584,0.125
